# Engine name: 
# Thu Sep 4 20:35:05 2025
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     2.2500    174.0000      3.0000     10.0000    987.3940   3331.8635     21.7048      1.1740      1.1382   1775.3740    251.7451    288.2998      1.3906      1.5925      1.0000 
     2.2500    181.0000      3.0000     10.0000    987.3940   3336.5339     21.7140      1.1740      1.1385   1776.0646    253.2524    289.3764      1.3983      1.5978      1.0000 
     2.2500    188.0000      3.0000     10.0000    987.3940   3341.0231     21.7228      1.1740      1.1388   1776.7263    254.6858    290.4014      1.4057      1.6029      1.0000 
     2.2500    195.0000      3.0000     10.0000    987.3940   3345.3443     21.7312      1.1741      1.1391   1777.3610    256.0515    291.3790      1.4128      1.6077      1.0000 
     2.2500    202.0000      3.0000     10.0000    987.3940   3349.5092     21.7394      1.1741      1.1393   1777.9709    257.3549    292.3129      1.4195      1.6123      1.0000 
     2.2500    209.0000      3.0000     10.0000    987.3940   3353.5285     21.7473      1.1742      1.1396   1778.5577    258.6009    293.2065      1.4259      1.6167      1.0000 
     2.2500    216.0000      3.0000     10.0000    987.3940   3357.4119     21.7549      1.1742      1.1399   1779.1230    259.7939    294.0628      1.4320      1.6209      1.0000 
     2.2500    223.0000      3.0000     10.0000    987.3940   3361.1678     21.7623      1.1743      1.1401   1779.6681    260.9377    294.8844      1.4379      1.6249      1.0000 
     2.2500    230.0000      3.0000     10.0000    987.3940   3364.8043     21.7694      1.1743      1.1403   1780.1944    262.0358    295.6738      1.4435      1.6288      1.0000 
     2.2500    237.0000      3.0000     10.0000    987.3940   3368.3285     21.7764      1.1743      1.1406   1780.7031    263.0913    296.4331      1.4489      1.6325      1.0000 
     2.2500    244.0000      3.0000     10.0000    987.3940   3371.7469     21.7831      1.1744      1.1408   1781.1952    264.1072    297.1644      1.4541      1.6361      1.0000 
     2.2500    251.0000      3.0000     10.0000    987.3940   3375.0655     21.7896      1.1744      1.1410   1781.6716    265.0858    297.8694      1.4591      1.6395      1.0000 
     2.2500    258.0000      3.0000     10.0000    987.3940   3378.2899     21.7960      1.1744      1.1412   1782.1334    266.0298    298.5497      1.4639      1.6428      1.0000 
     2.2500    265.0000      3.0000     10.0000    987.3940   3381.4249     21.8021      1.1745      1.1415   1782.5812    266.9410    299.2069      1.4685      1.6460      1.0000 
     2.2500    272.0000      3.0000     10.0000    987.3940   3384.4754     21.8082      1.1745      1.1417   1783.0159    267.8216    299.8423      1.4730      1.6491      1.0000 
     2.2500    279.0000      3.0000     10.0000    987.3940   3387.4456     21.8140      1.1746      1.1419   1783.4382    268.6732    300.4572      1.4774      1.6521      1.0000 
     2.2500    286.0000      3.0000     10.0000    987.3940   3390.3395     21.8197      1.1746      1.1421   1783.8486    269.4976    301.0527      1.4816      1.6550      1.0000 
     2.2500    293.0000      3.0000     10.0000    987.3940   3393.1608     21.8253      1.1746      1.1422   1784.2478    270.2962    301.6300      1.4856      1.6578      1.0000 
     2.2500    300.0000      3.0000     10.0000    987.3940   3395.9130     21.8307      1.1747      1.1424   1784.6364    271.0704    302.1899      1.4895      1.6605      1.0000 
     2.2500    307.0000      3.0000     10.0000    987.3940   3398.5992     21.8360      1.1747      1.1426   1785.0149    271.8216    302.7334      1.4934      1.6632      1.0000 
     2.2500    314.0000      3.0000     10.0000    987.3940   3401.2224     21.8412      1.1747      1.1428   1785.3836    272.5509    303.2614      1.4971      1.6657      1.0000 
     2.2500    321.0000      3.0000     10.0000    987.3940   3403.7854     21.8463      1.1748      1.1430   1785.7432    273.2595    303.7746      1.5006      1.6682      1.0000 
     2.2500    328.0000      3.0000     10.0000    987.3940   3406.2909     21.8512      1.1748      1.1431   1786.0939    273.9483    304.2737      1.5041      1.6706      1.0000 
     2.2500    335.0000      3.0000     10.0000    987.3940   3408.7412     21.8561      1.1748      1.1433   1786.4362    274.6183    304.7595      1.5075      1.6730      1.0000 
     2.2500    342.0000      3.0000     10.0000    987.3940   3411.1386     21.8608      1.1749      1.1435   1786.7705    275.2704    305.2325      1.5108      1.6753      1.0000 
     2.2500    349.0000      3.0000     10.0000    987.3940   3413.4854     21.8654      1.1749      1.1436   1787.0971    275.9055    305.6933      1.5140      1.6775      1.0000 
     2.2500    356.0000      3.0000     10.0000    987.3940   3415.7834     21.8700      1.1749      1.1438   1787.4162    276.5243    306.1426      1.5171      1.6796      1.0000 
     2.2500    363.0000      3.0000     10.0000    987.3940   3418.0347     21.8744      1.1750      1.1440   1787.7283    277.1276    306.5808      1.5202      1.6818      1.0000 
     2.2500    370.0000      3.0000     10.0000    987.3940   3420.2410     21.8788      1.1750      1.1441   1788.0336    277.7159    307.0083      1.5232      1.6838      1.0000 
     2.2500    377.0000      3.0000     10.0000    987.3940   3422.4041     21.8831      1.1750      1.1443   1788.3323    278.2901    307.4257      1.5261      1.6858      1.0000 
     2.2500    384.0000      3.0000     10.0000    987.3940   3424.5254     21.8873      1.1751      1.1444   1788.6248    278.8506    307.8334      1.5289      1.6878      1.0000 
     2.2500    391.0000      3.0000     10.0000    987.3940   3426.6066     21.8914      1.1751      1.1446   1788.9111    279.3981    308.2317      1.5316      1.6897      1.0000 
     2.2500    398.0000      3.0000     10.0000    987.3940   3428.6490     21.8955      1.1751      1.1447   1789.1917    279.9330    308.6211      1.5343      1.6916      1.0000 
     2.2500    405.0000      3.0000     10.0000    987.3940   3430.6541     21.8995      1.1751      1.1448   1789.4667    280.4560    309.0019      1.5370      1.6934      1.0000 
     2.2500    412.0000      3.0000     10.0000    987.3940   3432.6231     21.9034      1.1752      1.1450   1789.7362    280.9673    309.3745      1.5395      1.6952      1.0000 
     2.2500    419.0000      3.0000     10.0000    987.3940   3434.5573     21.9072      1.1752      1.1451   1790.0006    281.4676    309.7391      1.5420      1.6969      1.0000 
     2.2500    426.0000      3.0000     10.0000    987.3940   3436.4577     21.9110      1.1752      1.1453   1790.2598    281.9572    310.0961      1.5445      1.6986      1.0000 
     2.2500    433.0000      3.0000     10.0000    987.3940   3438.3256     21.9147      1.1753      1.1454   1790.5143    282.4365    310.4457      1.5469      1.7003      1.0000 
     2.2500    440.0000      3.0000     10.0000    987.3940   3440.1619     21.9183      1.1753      1.1455   1790.7640    282.9059    310.7882      1.5493      1.7020      1.0000 
     2.2500    447.0000      3.0000     10.0000    987.3940   3441.9677     21.9219      1.1753      1.1457   1791.0092    283.3657    311.1240      1.5516      1.7036      1.0000 
     2.2500    454.0000      3.0000     10.0000    987.3940   3443.7439     21.9254      1.1754      1.1458   1791.2500    283.8164    311.4531      1.5538      1.7051      1.0000 
     2.2500    461.0000      3.0000     10.0000    987.3940   3445.4915     21.9289      1.1754      1.1459   1791.4865    284.2581    311.7758      1.5560      1.7067      1.0000 
     2.2500    468.0000      3.0000     10.0000    987.3940   3447.2112     21.9323      1.1754      1.1460   1791.7190    284.6913    312.0925      1.5582      1.7082      1.0000 
     2.2500    475.0000      3.0000     10.0000    987.3940   3448.9040     21.9357      1.1754      1.1462   1791.9474    285.1163    312.4032      1.5603      1.7097      1.0000 
     2.2500    482.0000      3.0000     10.0000    987.3940   3450.5707     21.9390      1.1755      1.1463   1792.1720    285.5332    312.7081      1.5624      1.7111      1.0000 
     2.2500    489.0000      3.0000     10.0000    987.3940   3452.2119     21.9423      1.1755      1.1464   1792.3928    285.9424    313.0075      1.5645      1.7125      1.0000 
     2.2500    496.0000      3.0000     10.0000    987.3940   3453.8285     21.9455      1.1755      1.1465   1792.6100    286.3441    313.3016      1.5665      1.7139      1.0000 
     2.2500    503.0000      3.0000     10.0000    987.3940   3455.4211     21.9487      1.1755      1.1466   1792.8236    286.7385    313.5904      1.5684      1.7153      1.0000 
     2.2500    510.0000      3.0000     10.0000    987.3940   3456.9904     21.9518      1.1756      1.1467   1793.0339    287.1260    313.8742      1.5704      1.7167      1.0000 
     2.2500    517.0000      3.0000     10.0000    987.3940   3458.5370     21.9549      1.1756      1.1469   1793.2408    287.5066    314.1532      1.5723      1.7180      1.0000 
     2.2500    524.0000      3.0000     10.0000    987.3940   3460.0616     21.9579      1.1756      1.1470   1793.4444    287.8807    314.4274      1.5741      1.7193      1.0000 
     2.2500    531.0000      3.0000     10.0000    987.3940   3461.5647     21.9609      1.1756      1.1471   1793.6449    288.2484    314.6970      1.5760      1.7206      1.0000 
     2.2500    538.0000      3.0000     10.0000    987.3940   3463.0469     21.9638      1.1757      1.1472   1793.8424    288.6099    314.9622      1.5778      1.7218      1.0000 
     2.3000     90.0000      3.0000     10.0000    988.6374   3269.2346     21.7449      1.1749      1.1313   1761.2497    223.5330    268.6255      1.2446      1.4957      1.0000 
     2.3000     97.0000      3.0000     10.0000    988.6374   3278.4646     21.7630      1.1749      1.1318   1762.7033    227.0393    271.0625      1.2631      1.5080      1.0000 
     2.3000    104.0000      3.0000     10.0000    988.6374   3287.0526     21.7799      1.1749      1.1322   1764.0487    230.2298    273.2955      1.2799      1.5193      1.0000 
     2.3000    111.0000      3.0000     10.0000    988.6374   3295.0815     21.7957      1.1749      1.1327   1765.3002    233.1521    275.3527      1.2952      1.5296      1.0000 
     2.3000    118.0000      3.0000     10.0000    988.6374   3302.6191     21.8105      1.1750      1.1331   1766.4696    235.8441    277.2569      1.3093      1.5392      1.0000 
     2.3000    125.0000      3.0000     10.0000    988.6374   3309.7214     21.8245      1.1750      1.1335   1767.5665    238.3366    279.0269      1.3223      1.5481      1.0000 
     2.3000    132.0000      3.0000     10.0000    988.6374   3316.4354     21.8377      1.1750      1.1339   1768.5991    240.6544    280.6786      1.3344      1.5563      1.0000 
     2.3000    139.0000      3.0000     10.0000    988.6374   3322.8010     21.8503      1.1750      1.1342   1769.5741    242.8182    282.2250      1.3457      1.5640      1.0000 
     2.3000    146.0000      3.0000     10.0000    988.6374   3328.8520     21.8622      1.1750      1.1346   1770.4973    244.8456    283.6774      1.3562      1.5713      1.0000 
     2.3000    153.0000      3.0000     10.0000    988.6374   3334.6177     21.8736      1.1751      1.1349   1771.3738    246.7510    285.0453      1.3661      1.5781      1.0000 
     2.3000    160.0000      3.0000     10.0000    988.6374   3340.1235     21.8845      1.1751      1.1352   1772.2077    248.5470    286.3371      1.3754      1.5845      1.0000 
     2.3000    167.0000      3.0000     10.0000    988.6374   3345.3913     21.8949      1.1751      1.1355   1773.0028    250.2443    287.5598      1.3841      1.5905      1.0000 
     2.3000    174.0000      3.0000     10.0000    988.6374   3350.4407     21.9049      1.1751      1.1358   1773.7624    251.8522    288.7196      1.3924      1.5963      1.0000 
     2.3000    181.0000      3.0000     10.0000    988.6374   3355.2887     21.9145      1.1752      1.1361   1774.4894    253.3786    289.8221      1.4003      1.6017      1.0000 
     2.3000    188.0000      3.0000     10.0000    988.6374   3359.9505     21.9238      1.1752      1.1364   1775.1864    254.8308    290.8720      1.4078      1.6069      1.0000 
     2.3000    195.0000      3.0000     10.0000    988.6374   3364.4397     21.9327      1.1752      1.1366   1775.8555    256.2147    291.8736      1.4149      1.6118      1.0000 
     2.3000    202.0000      3.0000     10.0000    988.6374   3368.7683     21.9413      1.1752      1.1369   1776.4988    257.5360    292.8307      1.4217      1.6165      1.0000 
     2.3000    209.0000      3.0000     10.0000    988.6374   3372.9473     21.9496      1.1752      1.1371   1777.1181    258.7996    293.7466      1.4281      1.6210      1.0000 
     2.3000    216.0000      3.0000     10.0000    988.6374   3376.9864     21.9576      1.1753      1.1374   1777.7150    260.0097    294.6244      1.4343      1.6253      1.0000 
     2.3000    223.0000      3.0000     10.0000    988.6374   3380.8945     21.9654      1.1753      1.1376   1778.2910    261.1702    295.4668      1.4403      1.6294      1.0000 
     2.3000    230.0000      3.0000     10.0000    988.6374   3384.6797     21.9729      1.1753      1.1378   1778.8475    262.2847    296.2763      1.4460      1.6333      1.0000 
     2.3000    237.0000      3.0000     10.0000    988.6374   3388.3493     21.9802      1.1753      1.1380   1779.3856    263.3562    297.0550      1.4514      1.6371      1.0000 
