# Engine name: 
# Thu Sep 4 20:43:00 2025
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     0.6000    321.0000      3.0000     10.0000      0.0000   1242.7972     15.6779      1.2633      1.1996   1255.9743    193.3589    216.1342      1.5097      1.6876      1.0000 
     0.6000    328.0000      3.0000     10.0000      0.0000   1244.1865     15.6851      1.2637      1.1994   1256.3997    193.9062    216.5769      1.5135      1.6905      1.0000 
     0.6000    335.0000      3.0000     10.0000      0.0000   1245.5528     15.6923      1.2641      1.1993   1256.8164    194.4399    217.0090      1.5172      1.6933      1.0000 
     0.6000    342.0000      3.0000     10.0000      0.0000   1246.8969     15.6993      1.2646      1.1992   1257.2247    194.9606    217.4311      1.5207      1.6960      1.0000 
     0.6000    349.0000      3.0000     10.0000      0.0000   1248.2196     15.7063      1.2650      1.1991   1257.6250    195.4688    217.8434      1.5242      1.6987      1.0000 
     0.6000    356.0000      3.0000     10.0000      0.0000   1249.5215     15.7131      1.2654      1.1990   1258.0176    195.9652    218.2465      1.5276      1.7013      1.0000 
     0.6000    363.0000      3.0000     10.0000      0.0000   1250.8033     15.7199      1.2658      1.1989   1258.4027    196.4502    218.6407      1.5309      1.7039      1.0000 
     0.6000    370.0000      3.0000     10.0000      0.0000   1252.0657     15.7265      1.2662      1.1989   1258.7807    196.9242    219.0263      1.5342      1.7063      1.0000 
     0.6000    377.0000      3.0000     10.0000      0.0000   1253.3094     15.7331      1.2666      1.1988   1259.1518    197.3879    219.4038      1.5373      1.7088      1.0000 
     0.6000    384.0000      3.0000     10.0000      0.0000   1254.5348     15.7395      1.2670      1.1987   1259.5162    197.8415    219.7735      1.5404      1.7112      1.0000 
     0.6000    391.0000      3.0000     10.0000      0.0000   1255.7425     15.7459      1.2674      1.1986   1259.8743    198.2854    220.1355      1.5434      1.7135      1.0000 
     0.6000    398.0000      3.0000     10.0000      0.0000   1256.9331     15.7522      1.2678      1.1986   1260.2261    198.7202    220.4903      1.5464      1.7158      1.0000 
     0.6000    405.0000      3.0000     10.0000      0.0000   1258.1071     15.7584      1.2681      1.1985   1260.5720    199.1460    220.8381      1.5493      1.7180      1.0000 
     0.6000    412.0000      3.0000     10.0000      0.0000   1259.2649     15.7645      1.2685      1.1984   1260.9121    199.5632    221.1792      1.5521      1.7202      1.0000 
     0.6000    419.0000      3.0000     10.0000      0.0000   1260.4071     15.7706      1.2689      1.1984   1261.2466    199.9722    221.5137      1.5549      1.7223      1.0000 
     0.6000    426.0000      3.0000     10.0000      0.0000   1261.5340     15.7765      1.2692      1.1983   1261.5756    200.3733    221.8420      1.5576      1.7245      1.0000 
     0.6000    433.0000      3.0000     10.0000      0.0000   1262.6461     15.7824      1.2696      1.1983   1261.8995    200.7667    222.1642      1.5602      1.7265      1.0000 
     0.6000    440.0000      3.0000     10.0000      0.0000   1263.7439     15.7883      1.2699      1.1982   1262.2182    201.1527    222.4806      1.5628      1.7285      1.0000 
     0.6000    447.0000      3.0000     10.0000      0.0000   1264.8276     15.7940      1.2702      1.1981   1262.5321    201.5316    222.7913      1.5654      1.7305      1.0000 
     0.6000    454.0000      3.0000     10.0000      0.0000   1265.8977     15.7997      1.2706      1.1981   1262.8412    201.9035    223.0965      1.5679      1.7325      1.0000 
     0.6000    461.0000      3.0000     10.0000      0.0000   1266.9545     15.8053      1.2709      1.1980   1263.1456    202.2689    223.3965      1.5703      1.7344      1.0000 
     0.6000    468.0000      3.0000     10.0000      0.0000   1267.9984     15.8109      1.2712      1.1980   1263.4456    202.6277    223.6914      1.5728      1.7363      1.0000 
     0.6000    475.0000      3.0000     10.0000      0.0000   1269.0296     15.8164      1.2716      1.1980   1263.7412    202.9804    223.9812      1.5751      1.7381      1.0000 
     0.6000    482.0000      3.0000     10.0000      0.0000   1270.0486     15.8218      1.2719      1.1979   1264.0326    203.3270    224.2663      1.5775      1.7399      1.0000 
     0.6000    489.0000      3.0000     10.0000      0.0000   1271.0557     15.8272      1.2722      1.1979   1264.3199    203.6677    224.5468      1.5797      1.7417      1.0000 
     0.6000    496.0000      3.0000     10.0000      0.0000   1272.0510     15.8325      1.2725      1.1978   1264.6031    204.0028    224.8227      1.5820      1.7434      1.0000 
     0.6000    503.0000      3.0000     10.0000      0.0000   1273.0349     15.8377      1.2728      1.1978   1264.8825    204.3324    225.0943      1.5842      1.7452      1.0000 
     0.6000    510.0000      3.0000     10.0000      0.0000   1274.0078     15.8429      1.2731      1.1978   1265.1581    204.6567    225.3616      1.5864      1.7469      1.0000 
     0.6000    517.0000      3.0000     10.0000      0.0000   1274.9698     15.8481      1.2734      1.1977   1265.4300    204.9759    225.6248      1.5885      1.7485      1.0000 
     0.6000    524.0000      3.0000     10.0000      0.0000   1275.9211     15.8532      1.2737      1.1977   1265.6983    205.2900    225.8840      1.5906      1.7502      1.0000 
     0.6000    531.0000      3.0000     10.0000      0.0000   1276.8621     15.8582      1.2740      1.1977   1265.9631    205.5992    226.1392      1.5927      1.7518      1.0000 
     0.6000    538.0000      3.0000     10.0000      0.0000   1277.7930     15.8632      1.2743      1.1976   1266.2245    205.9037    226.3907      1.5947      1.7534      1.0000 
     0.6500     90.0000      3.0000     10.0000      0.0000   1315.3957     15.5969      1.2707      1.2685   1269.8757    161.3195    192.4644      1.2458      1.4863      1.0000 
     0.6500     97.0000      3.0000     10.0000      0.0000   1315.8035     15.5990      1.2703      1.2678   1270.5197    163.7251    194.1756      1.2637      1.4988      1.0000 
     0.6500    104.0000      3.0000     10.0000      0.0000   1316.2347     15.6011      1.2699      1.2671   1271.1640    165.9231    195.7576      1.2800      1.5102      1.0000 
     0.6500    111.0000      3.0000     10.0000      0.0000   1316.6881     15.6035      1.2695      1.2663   1271.8055    167.9446    197.2275      1.2950      1.5208      1.0000 
     0.6500    118.0000      3.0000     10.0000      0.0000   1317.1625     15.6059      1.2691      1.2655   1272.4422    169.8146    198.5992      1.3088      1.5306      1.0000 
     0.6500    125.0000      3.0000     10.0000      0.0000   1317.6566     15.6084      1.2687      1.2647   1273.0722    171.5529    199.8843      1.3215      1.5397      1.0000 
     0.6500    132.0000      3.0000     10.0000      0.0000   1318.1693     15.6110      1.2683      1.2639   1273.6942    173.1760    201.0926      1.3333      1.5483      1.0000 
     0.6500    139.0000      3.0000     10.0000      0.0000   1318.6993     15.6137      1.2679      1.2631   1274.3071    174.6974    202.2322      1.3444      1.5563      1.0000 
     0.6500    146.0000      3.0000     10.0000      0.0000   1319.2455     15.6165      1.2675      1.2623   1274.9102    176.1284    203.3100      1.3548      1.5639      1.0000 
     0.6500    153.0000      3.0000     10.0000      0.0000   1319.8068     15.6194      1.2671      1.2614   1275.5029    177.4786    204.3333      1.3645      1.5710      1.0000 
     0.6500    160.0000      3.0000     10.0000      0.0000   1320.3820     15.6223      1.2667      1.2606   1276.0850    178.7566    205.3263      1.3737      1.5779      1.0000 
     0.6500    167.0000      3.0000     10.0000      0.0000   1320.9701     15.6253      1.2664      1.2598   1276.6562    179.9697    206.2720      1.3824      1.5845      1.0000 
     0.6500    174.0000      3.0000     10.0000      0.0000   1321.5701     15.6284      1.2660      1.2589   1277.2163    181.1238    207.1746      1.3907      1.5907      1.0000 
     0.6500    181.0000      3.0000     10.0000      0.0000   1322.1810     15.6315      1.2657      1.2581   1277.7655    182.2240    208.0375      1.3985      1.5967      1.0000 
     0.6500    188.0000      3.0000     10.0000      0.0000   1322.8019     15.6347      1.2653      1.2573   1278.3036    183.2750    208.8640      1.4060      1.6023      1.0000 
     0.6500    195.0000      3.0000     10.0000      0.0000   1323.4319     15.6379      1.2650      1.2565   1278.8310    184.2806    209.6568      1.4131      1.6077      1.0000 
     0.6500    202.0000      3.0000     10.0000      0.0000   1324.0702     15.6412      1.2647      1.2557   1279.3477    185.2445    210.4185      1.4200      1.6129      1.0000 
     0.6500    209.0000      3.0000     10.0000      0.0000   1324.7159     15.6445      1.2644      1.2549   1279.8540    186.1697    211.1513      1.4265      1.6179      1.0000 
     0.6500    216.0000      3.0000     10.0000      0.0000   1325.3683     15.6479      1.2641      1.2541   1280.3500    187.0590    211.8571      1.4328      1.6227      1.0000 
     0.6500    223.0000      3.0000     10.0000      0.0000   1326.0268     15.6512      1.2638      1.2534   1280.8361    187.9150    212.5379      1.4388      1.6273      1.0000 
     0.6500    230.0000      3.0000     10.0000      0.0000   1326.6906     15.6546      1.2636      1.2526   1281.3123    188.7400    213.1952      1.4445      1.6317      1.0000 
     0.6500    237.0000      3.0000     10.0000      0.0000   1327.3591     15.6581      1.2633      1.2519   1281.7791    189.5359    213.8305      1.4501      1.6360      1.0000 
     0.6500    244.0000      3.0000     10.0000      0.0000   1328.0318     15.6615      1.2631      1.2512   1282.2367    190.3047    214.4452      1.4555      1.6401      1.0000 
     0.6500    251.0000      3.0000     10.0000      0.0000   1328.7080     15.6650      1.2629      1.2505   1282.6853    191.0480    215.0405      1.4606      1.6441      1.0000 
     0.6500    258.0000      3.0000     10.0000      0.0000   1329.3872     15.6685      1.2627      1.2498   1283.1251    191.7674    215.6175      1.4656      1.6479      1.0000 
     0.6500    265.0000      3.0000     10.0000      0.0000   1330.0690     15.6720      1.2625      1.2491   1283.5566    192.4643    216.1772      1.4705      1.6516      1.0000 
     0.6500    272.0000      3.0000     10.0000      0.0000   1330.7530     15.6755      1.2623      1.2484   1283.9798    193.1399    216.7207      1.4751      1.6552      1.0000 
     0.6500    279.0000      3.0000     10.0000      0.0000   1331.4386     15.6791      1.2622      1.2478   1284.3951    193.7955    217.2487      1.4797      1.6587      1.0000 
     0.6500    286.0000      3.0000     10.0000      0.0000   1332.1256     15.6826      1.2620      1.2471   1284.8027    194.4321    217.7621      1.4841      1.6621      1.0000 
     0.6500    293.0000      3.0000     10.0000      0.0000   1332.8134     15.6862      1.2619      1.2465   1285.2028    195.0507    218.2617      1.4883      1.6654      1.0000 
     0.6500    300.0000      3.0000     10.0000      0.0000   1333.5019     15.6897      1.2617      1.2459   1285.5957    195.6523    218.7481      1.4925      1.6686      1.0000 
     0.6500    307.0000      3.0000     10.0000      0.0000   1334.1907     15.6933      1.2616      1.2453   1285.9815    196.2377    219.2219      1.4965      1.6717      1.0000 
     0.6500    314.0000      3.0000     10.0000      0.0000   1334.8794     15.6968      1.2615      1.2447   1286.3735    196.8078    219.6838      1.5004      1.6748      1.0000 
     0.6500    321.0000      3.0000     10.0000      0.0000   1335.5679     15.7004      1.2614      1.2442   1286.7456    197.3632    220.1343      1.5042      1.6777      1.0000 
     0.6500    328.0000      3.0000     10.0000      0.0000   1336.2558     15.7039      1.2614      1.2436   1287.1113    197.9046    220.5740      1.5079      1.6806      1.0000 
     0.6500    335.0000      3.0000     10.0000      0.0000   1336.9430     15.7075      1.2613      1.2431   1287.4709    198.4328    221.0032      1.5115      1.6834      1.0000 
     0.6500    342.0000      3.0000     10.0000      0.0000   1337.6292     15.7110      1.2612      1.2425   1287.8244    198.9482    221.4226      1.5150      1.6861      1.0000 
     0.6500    349.0000      3.0000     10.0000      0.0000   1338.3142     15.7146      1.2612      1.2420   1288.1722    199.4515    221.8324      1.5184      1.6888      1.0000 
     0.6500    356.0000      3.0000     10.0000      0.0000   1338.9979     15.7181      1.2611      1.2415   1288.5142    199.9432    222.2332      1.5217      1.6914      1.0000 
     0.6500    363.0000      3.0000     10.0000      0.0000   1339.6800     15.7217      1.2611      1.2410   1288.8508    200.4237    222.6252      1.5250      1.6939      1.0000 
     0.6500    370.0000      3.0000     10.0000      0.0000   1340.3604     15.7252      1.2611      1.2405   1289.1821    200.8936    223.0088      1.5282      1.6964      1.0000 
     0.6500    377.0000      3.0000     10.0000      0.0000   1341.0390     15.7287      1.2610      1.2400   1289.5082    201.3533    223.3844      1.5313      1.6988      1.0000 
     0.6500    384.0000      3.0000     10.0000      0.0000   1341.7157     15.7322      1.2610      1.2396   1289.8293    201.8031    223.7523      1.5343      1.7012      1.0000 
     0.6500    391.0000      3.0000     10.0000      0.0000   1342.3903     15.7357      1.2610      1.2391   1290.1455    202.2435    224.1127      1.5373      1.7035      1.0000 
     0.6500    398.0000      3.0000     10.0000      0.0000   1343.0626     15.7392      1.2610      1.2387   1290.4569    202.6749    224.4660      1.5402      1.7058      1.0000 
     0.6500    405.0000      3.0000     10.0000      0.0000   1343.7327     15.7427      1.2610      1.2383   1290.7638    203.0975    224.8124      1.5430      1.7080      1.0000 
     0.6500    412.0000      3.0000     10.0000      0.0000   1344.4004     15.7462      1.2611      1.2378   1291.0661    203.5117    225.1521      1.5458      1.7102      1.0000 
     0.6500    419.0000      3.0000     10.0000      0.0000   1345.0657     15.7496      1.2611      1.2374   1291.3641    203.9178    225.4855      1.5486      1.7123      1.0000 
     0.6500    426.0000      3.0000     10.0000      0.0000   1345.7284     15.7531      1.2611      1.2370   1291.6579    204.3162    225.8126      1.5512      1.7144      1.0000 
     0.6500    433.0000      3.0000     10.0000      0.0000   1346.3885     15.7565      1.2611      1.2366   1291.9475    204.7070    226.1338      1.5538      1.7165      1.0000 
     0.6500    440.0000      3.0000     10.0000      0.0000   1347.0459     15.7599      1.2612      1.2363   1292.2332    205.0906    226.4492      1.5564      1.7185      1.0000 
     0.6500    447.0000      3.0000     10.0000      0.0000   1347.7006     15.7633      1.2612      1.2359   1292.5149    205.4671    226.7590      1.5589      1.7205      1.0000 
     0.6500    454.0000      3.0000     10.0000      0.0000   1348.3526     15.7667      1.2613      1.2355   1292.7928    205.8369    227.0635      1.5614      1.7224      1.0000 
     0.6500    461.0000      3.0000     10.0000      0.0000   1349.0017     15.7701      1.2613      1.2352   1293.0669    206.2001    227.3627      1.5638      1.7243      1.0000 
